projects,(in great PROJECTS that benefited) (many construction PROJECTS but you) (fund these PROJECTS take the) (clean energy PROJECTS and federal)
effect,(in full EFFECT those are)
ive,(in fact IVE approved fewer) (his applause IVE ordered every) (that fiasco IVE talked tonight) (thats why IVE asked this) (military leaders IVE proposed a) (our adversaries IVE already sent) (every year IVE been president)
its,(in educating ITS people an) (right now ITS getting more) (avoid paying ITS fair share) (–- and ITS made a) (do more ITS not right) (be pirated ITS not fair) (for work ITS inexcusable and) (of course ITS not enough) (point is ITS possible so) (highest that ITS been in) (yachts today ITS hiring workers) (enough applause ITS time to) (problem on ITS own responsible) (the same ITS time to) (play by ITS own set) (consumers and ITS bad for) (of taxes ITS not because) (the rich ITS because they) (would pay ITS bills or) (congress does ITS business these) (too often ITS inefficient outdated) (and while ITS ultimately up) (ever before ITS leaders are) (and meets ITS obligations it)
tires,(in chinese TIRES but we)
ten,(in afghanistan TEN thousand of)
perpetual,(in a PERPETUAL campaign of)
national,(in a NATIONAL commitment to)
community,(in a COMMUNITY that was) (central piedmont COMMUNITY college the) (siemens and COMMUNITY colleges in) (give more COMMUNITY colleges the) (to become COMMUNITY career centers) (rejoin the COMMUNITY of nations)
why,(immigration thats WHY my administration) (before thats WHY there are) (no reason WHY congress shouldnt) (and thats WHY im sending) (them thats WHY we need) (applause thats WHY ive asked) (applause thats WHY my education) (states thats WHY were getting) (work thats WHY our health) (applause thats WHY working with) (which is WHY weve increased)
democrat,(im a DEMOCRAT but i)
another,(ii when ANOTHER generation of) (we lost ANOTHER 4 million) (right when ANOTHER country lets) (country face ANOTHER challenge the)
connected,(ii we CONNECTED our states)
earning,(if youre EARNING a million)
black,(if youre BLACK or white)
serious,(if were SERIOUS about paying)
followed,(if we FOLLOWED their example)
feel,(if we FEEL that same) (how people FEEL from tokyo)
playing,(if the PLAYING field is)
changes,(if iran CHANGES course and)
politics,(if election-year POLITICS keeps congress) (money in POLITICS so together) (destruction that POLITICS is about) (thought about POLITICS no one)
sign,(i will SIGN them right) (i will SIGN it right) (i will SIGN an executive) (i will SIGN it tomorrow)
oppose,(i will OPPOSE any effort)
to,(i went TO andrews air) (last troops TO serve in) (proud salute TO the colors) (a threat TO this country) (have begun TO come home) (a testament TO the courage) (so tied TO unstable parts) (economy built TO last where) (the chance TO go to) (to go TO college on) (were contributing TO a story) (a chance TO share the) (well enough TO raise a) (your kids TO college and) (is how TO keep that) (we have TO reclaim them) (been sold TO people who) (the authority TO stop the) (weve agreed TO cut the) (new rules TO hold wall) (too far TO turn back) (this chamber TO build on) (i intend TO fight obstruction) (any effort TO return to) (to return TO the very) (go back TO an economy) (i want TO speak about) (thats built TO last -–) (i refused TO let that) (and automakers TO settle their) (the industry TO retool and) (more expensive TO do business) (for him TO bring jobs) (this moment TO bring manufacturing) (we have TO seize it) (my message TO business leaders) (can do TO bring jobs) (jobs back TO your country) (we can TO help you) (that choose TO stay in) (that wants TO outsource jobs) (be used TO cover moving) (that decide TO bring jobs) (be able TO avoid paying) (should have TO pay a) (that choose TO stay here) (you want TO relocate in) (is time TO stop rewarding) (american businesses TO sell products) (on track TO meet that) (the world TO open new) (we need TO do more) (more inspections TO prevent counterfeit) (it comes TO accessing financing) (who want TO hire in) (know how TO fix it) (hired her TO help operate) (for work TO have the) (national commitment TO train 2) (lead directly TO a job) (that want TO help model) (you need TO give more) (they need TO become community) (data management TO high-tech manufacturing) (i want TO cut through) (one place TO go for) (is time TO turn our) (puts people TO work applause) (today but TO prepare for) (our commitment TO skills and) (education has TO start earlier) (the country TO raise their) (know how TO solve them) (forced states TO lay off) (from poverty TO the child) (can point TO a teacher) (supplies just TO make a) (the resources TO keep good) (schools flexibility TO teach with) (and passion TO stop teaching) (stop teaching TO the test) (test and TO replace teachers) (the stage TO get their) (not allowed TO drop out) (congress needs TO stop the) (the chance TO earn their) (for us TO increase student) (also need TO do their) (universities have TO do their) (by working TO keep costs) (redesign courses TO help students) (be able TO afford lets) (more recently TO study business) (them home TO invent new) (least agree TO stop expelling) (who want TO staff our) (the chance TO earn their) (economy built TO last is) (whos willing TO work and) (who aspires TO become the) (the financing TO grow applause) (tax relief TO small businesses) (could lead TO new treatments) (that led TO the computer) (the internet TO new american) (my administration TO open more) (possible action TO safely develop) (public lands TO disclose the) (dont have TO choose between) (the technologies TO extract all) (positioned america TO be the) (im proud TO be working) (battery industry TO china or) (we refuse TO make the) (its time TO end the) (taxpayer giveaways TO an industry) (right now TO pass a) (comprehensive plan TO fight climate) (my administration TO allow the) (public land TO power 3) (im proud TO announce that) (largest commitments TO clean energy) (enough capacity TO power a) (easiest way TO save money) (money is TO waste less) (businesses incentives TO upgrade their) (broader agenda TO repair americas) (america needs TO be rebuilt) (built them TO the businesses) (you need TO fund these) (of it TO pay down) (the rest TO do some) (better time TO build especially) (shouldnt have TO sit and) (housing market TO hit bottom) (hit bottom TO get some) (the chance TO save about) (wont add TO the deficit) (a chance TO repay a) (its time TO apply the) (from top TO bottom no) (america built TO last insists) (sold mortgages TO people who) (smart regulations TO prevent irresponsible) (applause rules TO prevent financial) (federal agency TO eliminate rules) (dairy farmers TO spend $10000) (go back TO the days) (unchecked power TO cancel your) (go back TO the days) (was allowed TO play by) (getting funding TO entrepreneurs with) (getting loans TO responsible families) (who want TO buy a) (their kids TO college so) (longer allowed TO make risky) (youre required TO write out) (one job TO look out) (trained investigators TO crack down) (attorney general TO create a) (attorney general TO expand our) (that led TO the housing) (speed assistance TO homeowners and) (a return TO the american) (we look TO pay down) (of ways TO get this) (it comes TO the deficit) (already agreed TO more than) (we need TO do more) (were poised TO spend nearly) (was supposed TO be a) (we want TO keep these) (we want TO keep our) (im prepared TO make more) (we need TO change our) (a billionaire TO pay at) (either adds TO the deficit) (else has TO make up) (student trying TO get through) (family trying TO make ends) (a responsibility TO each other) (other and TO the future) (america built TO last applause) (they belong TO i bet) (greatest blow TO our confidence) (it seems TO get worse) (this has TO do with) (some steps TO fix that) (broken has TO do with) (longer enough TO get anything) (an end TO it applause) (the senate TO pass a) (also needs TO change too) (this congress TO grant me) (the authority TO consolidate the) (more responsive TO the needs) (we need TO end the) (about clinging TO rigid ideologies) (be able TO bridge our) (allowed us TO strike decisive) (from pakistan TO yemen the) (weve begun TO wind down) (this transition TO afghan lead) (from tunis TO cairo from) (from sanaa TO tripoli a) (ultimately up TO the people) (the region TO decide their) (that lead TO strong and) (about how TO deal with) (is determined TO prevent iran) (the table TO achieve that) (our ties TO the americas) (mean ironclad TO israels security) (weve built TO secure nuclear) (nuclear materials TO the missions) (weve dealt TO our enemies) (our enemies TO the enduring) (are eager TO work with) (from tokyo TO berlin from) (cape town TO rio where) (i intend TO keep it) (our budget TO stay one) (tax credits TO companies that) (american businesses TO secure a) (me back TO where i) (sent here TO serve can) (person next TO you or) (the mission TO get bin) (sat next TO bob gates) (hold fast TO that truth)
office,(i took OFFICE we lost) (i took OFFICE our auto) (i took OFFICE the opponents)
proposing,(i am PROPOSING that every) (tonight im PROPOSING a veterans)
hear,(i also HEAR from many)
disease,(hunger and DISEASE from the)
reduce,(how well REDUCE our deficit)
move,(how we MOVE forward and)
solve,(how to SOLVE them at)
keep,(how to KEEP that promise) (resources to KEEP good teachers) (cant just KEEP subsidizing skyrocketing) (working to KEEP costs down) (want to KEEP these tax) (want to KEEP our investments) (i will KEEP taking actions) (intend to KEEP it that)
fix,(how to FIX it jackie) (government cant FIX the problem) (steps to FIX that send)
incredible,(how this INCREDIBLE transformation will)
burst,(housing bubble BURST of course)
cards,(house of CARDS collapsed we)
decline,(home values DECLINE and while) (is in DECLINE or that)
invent,(home to INVENT new products)
achievements,(home these ACHIEVEMENTS are a)
your,(home send YOUR kids to) (back to YOUR country and) (country and YOUR country will) (for making YOUR products here) (to cancel YOUR policy deny) (policy deny YOUR coverage or) (bets with YOUR customers deposits) (american families YOUR taxes shouldnt) (more with YOUR help because) (you watching YOUR back so)
combat,(home from COMBAT they built)
second,(home applause SECOND no american) (him a SECOND chance but)
bag,(holding the BAG in the)
street,(hold wall STREET accountable so) (when wall STREET was allowed) (between main STREET and wall) (and wall STREET but the)
one,(hit with ONE of the) (jackie have ONE program one) (one program ONE website and) (website and ONE place to) (last is ONE where we) (55 no ONE would give) (will make ONE of the) (be just ONE part of) (industry was ONE of the) (rid of ONE rule from) (cordray with ONE job to) (qaddafi was ONE of the) (stands as ONE the regime) (remains the ONE indispensable nation) (to stay ONE step ahead) (fall as ONE unit serving) (unit serving ONE nation leaving) (leaving no ONE behind one) (one behind ONE of my) (mission no ONE thought about) (politics no ONE thought about) (about themselves ONE of the) (stripes no ONE built this)
